# PathPlanner CSV Format:
# timeSeconds, xPositionMeters, yPositionMeters, headingDegrees, velocityMetersPerSecond, accelerationMetersPerSecondSq, curvatureRadPerMeter, holonomicRotationDegrees, angularVelocityDegreesPerSec, holonomicAngularVelocityDegreesPerSec
 0.0,1.9,2.7609432891074808,0.0,0,3.0,0,90.0,0.0,0.0
 0.089439148111185,1.9119990418222816,2.7609432891074808,0.0,0.268317444333555,2.9999999999999996,0,90.0,0.0,0.0
 0.1264803628929249,1.9239959232962889,2.7609432891074808,0.0,0.37944108867877474,3.000000000000001,0,90.0,0.0,0.0
 0.1548984149537217,1.935990278432763,2.7609432891074808,0.0,0.4646952448611651,3.0,0,90.0,0.0,0.0
 0.17885141177794472,1.9479817412424458,2.7609432891074808,0.0,0.5365542353338342,3.0,0,90.0,0.0,0.0
 0.1999499032859304,1.9599699457360793,2.7609432891074808,0.0,0.5998497098577913,3.000000000000004,0,90.0,0.0,0.0
 0.2190198254715855,1.9719545259244056,2.7609432891074808,0.0,0.6570594764147565,2.9999999999999956,0,90.0,0.0,0.0
 0.2365517784308068,1.9839351158181662,2.7609432891074808,0.0,0.7096553352924204,3.0000000000000018,0,90.0,0.0,8.711047652483616e-13
 0.25286537845014584,1.995911349428103,2.7609432891074808,0.0,0.7585961353504375,2.999999999999995,0,90.00000000000001,0.0,-9.277697175300443e-13
 0.2681826004360443,2.0078828607649584,2.7609432891074808,0.0,0.8045478013081327,2.999999999999993,0,90.0,0.0,0.0
 0.2826650359695183,2.0198492838394735,2.7609432891074808,0.0,0.8479951079085547,2.999999999999996,0,90.0,0.0,0.0
 0.2964346500915964,2.0318102526623907,2.7609432891074808,0.0,0.889303950274789,3.0,0,90.0,0.0,0.0
 0.30958617674184796,2.043765401244452,2.7609432891074808,0.0,0.9287585302255436,2.9999999999999916,0,90.0,0.0,0.0
 0.32219493436572266,2.0557143635963984,2.7609432891074808,0.0,0.9665848030971678,3.000000000000009,0,90.0,0.0,1.1718321054867543e-12
 0.3343219742792597,2.067656773728973,2.7609432891074808,0.0,1.002965922837779,3.0000000000000093,0,90.00000000000001,0.0,-1.2150576020556172e-12
 0.34601759652067465,2.0795922656529164,2.7609432891074808,0.0,1.0380527895620237,2.9999999999999907,0,90.0,0.0,0.0
 0.3573238245429224,2.0915204733789716,2.7609432891074808,0.0,1.0719714736287669,2.999999999999995,0,90.0,0.0,0.0
 0.36827619247685983,2.1034410309178795,2.7609432891074808,0.0,1.104828577430579,2.999999999999985,0,90.0,0.0,0.0
 0.3789050648736726,2.115353572280383,2.7609432891074808,0.0,1.1367151946210174,3.0000000000000107,0,90.0,0.0,-1.3754793408008393e-12
 0.38923663023686306,2.1272577314772225,2.7609432891074808,0.0,1.1677098907105887,2.9999999999999893,0,89.99999999999999,0.0,1.4130267603677504e-12
 0.3992936617905355,2.1391531425191417,2.7609432891074808,0.0,1.1978809853716061,3.000000000000011,0,90.0,0.0,0.0
 0.40909610885208963,2.151039439416881,2.7609432891074808,0.0,1.2272883265562686,3.0000000000000058,0,90.0,0.0,0.0
 0.41866156274583943,2.1629162561811826,2.7609432891074808,0.0,1.255984688237518,3.0000000000000058,0,90.0,0.0,0.0
 0.42800562832965083,2.1747832268227887,2.7609432891074808,0.0,1.2840168849889522,2.999999999999988,0,90.0,0.0,1.5553775172364695e-12
 0.437142223502025,2.1866399853524414,2.7609432891074808,0.0,1.3114266705060746,3.000000000000006,0,90.00000000000001,0.0,-1.5892967067391364e-12
 0.44608382305039335,2.198486165780882,2.7609432891074808,0.0,1.3382514691511798,3.0,0,90.0,0.0,-1.6226445466048926e-12
 0.4548416589824438,2.2103214021188524,2.7609432891074808,0.0,1.364524976947331,3.000000000000006,0,89.99999999999999,0.0,0.0
 0.46342588647096183,2.222145328377095,2.7609432891074808,0.0,1.3902776594128852,2.999999999999987,0,89.99999999999999,0.0,3.3755657235726214e-12
 0.4718457223615583,2.233957578566351,2.7609432891074808,0.0,1.4155371670846746,3.0,0,90.00000000000001,0.0,-1.7196431730818049e-12
 0.48010956159149254,2.2457577866973626,2.7609432891074808,0.0,1.4403286847744772,2.9999999999999867,0,90.0,0.0,0.0
 0.48822507567778717,2.2575455867808714,2.7609432891074808,0.0,1.4646752270333612,3.0000000000000138,0,90.0,0.0,0.0
 0.49619929653827627,2.26932061282762,2.7609432891074808,0.0,1.4885978896148286,3.000000000000021,0,90.0,0.0,0.0
 0.5040386882296173,2.28108249884835,2.7609432891074808,0.0,1.5121160646888514,2.9999999999999645,0,90.0,0.0,0.0
 0.511749208664949,2.292830878853802,2.7609432891074808,0.0,1.5352476259948467,3.000000000000014,0,90.0,0.0,0.0
 0.5193363629702303,2.30456538685472,2.7609432891074808,0.0,1.5580090889106906,2.9999999999999853,0,90.0,0.0,0.0
 0.5268052498231482,2.316285656861844,2.7609432891074808,0.0,1.5804157494694442,2.9999999999999853,0,90.0,0.0,0.0
 0.5341606018704596,2.327991322885917,2.7609432891074808,0.0,1.602481805611378,3.0,0,90.0,0.0,0.0
 0.5414068211229466,2.339682018937681,2.7609432891074808,0.0,1.624220463368839,2.9999999999999845,0,90.0,0.0,0.0
 0.548548010070147,2.351357379027877,2.7609432891074808,0.0,1.6456440302104405,3.000000000000031,0,90.0,0.0,0.0
 0.555587999130799,2.3630170371672468,2.7609432891074808,0.0,1.6667639973923967,3.0,0,90.0,0.0,0.0
 0.562530370952854,2.374660627366533,2.7609432891074808,0.0,1.6875911128585614,3.0,0,90.0,0.0,0.0
