# PathPlanner CSV Format:
# timeSeconds, xPositionMeters, yPositionMeters, headingDegrees, velocityMetersPerSecond, accelerationMetersPerSecondSq, curvatureRadPerMeter, holonomicRotationDegrees, angularVelocityDegreesPerSec, holonomicAngularVelocityDegreesPerSec
 0.0,1.9,1.05,-26.87275185124673,0,3.0,0.07942451607110813,90.0,0.0,0.07885839309542644
 0.09011116480594747,1.910864742850531,1.044494496616855,-26.87275185124673,0.27033349441784243,3.0000000000000004,0.07942451607110813,90.00710602165655,1.4893757505436147,0.5751814816326968
 0.1271724116074685,1.9216447967327686,1.0390449535125872,-26.817553728975632,0.38151723482240557,3.000000000000001,0.08276716837976342,90.02842296450301,2.0186468852580126,1.2571071128120743
 0.1554313383782347,1.9323409077634737,1.0336512092461425,-26.760508934469087,0.46629401513470414,3.0,0.08621324340762077,90.06394746234697,2.4891073502895873,2.1004574024046403
 0.17910544053071126,1.9429538220594071,1.0283131023764653,-26.701581552789854,0.5373163215921338,3.0,0.08976541319512645,90.11367390545843,2.9356471085508744,3.0839659214508153
 0.19983217280506027,1.9534842857373296,1.0230304714625014,-26.640735181118956,0.5994965184151808,2.9999999999999973,0.09342639175144356,90.17759444145555,3.3726448363027504,4.194417626723988
 0.21845324062424132,1.963933044914002,1.017803155063195,-26.57793293289215,0.655359721872724,3.0,0.09719893426294055,90.25569897654475,3.807791311880201,5.422731022117563
 0.23546979560241804,1.974300845706185,1.012630991737492,-26.513137442688116,0.7064093868072541,2.999999999999997,0.10108583529292973,90.34797517711448,4.245836075163394,6.762255148381828
 0.2512091151390355,1.9845884342306397,1.007513820044337,-26.44631087200102,0.7536273454171064,3.0,0.10508992711131433,90.454408471683,4.69000965391321,8.207902073920904
 0.2658990542282627,1.9947965566041264,1.0024514785426757,-26.37741491585715,0.7976971626847881,3.0,0.109214077948099,90.57498205319924,5.142672943651228,9.755653506214031
 0.27970590257644984,2.004925958943406,0.9974438057914521,-26.30641081041983,0.8391177077293495,3.0,0.1134611899004774,90.70967688169699,5.605651704292864,11.402257101839291
 0.2927554947997645,2.0149773873652395,0.9924906403496125,-26.233259341532882,0.8782664843992934,3.0000000000000044,0.11783419616497925,90.85847168730139,6.08042431673127,13.145028086330147
 0.30514582863676365,2.0249515879863873,0.9875918207761013,-26.15792085437797,0.9154374859102908,2.999999999999991,0.12233605897077467,91.02134297358775,6.568234229868302,14.981713496456907
 0.316955028415278,2.034849306923611,0.9827471856298637,-26.08035526416538,0.9508650852458339,3.0,0.12696976631151619,91.19826502129187,7.070160778511814,16.91039572518552
 0.3282465956963007,2.04467129029367,0.9779565734698448,-26.000522068047168,0.9847397870889021,3.000000000000005,0.13173832869670063,91.38920989237153,7.587165630567192,18.929421829594357
 0.33907299831394927,2.0544182842133267,0.9732198228549898,-25.91838035820386,1.0172189949418478,3.0,0.13664477613750395,91.59414743441802,8.120124249376113,21.037350341853433
 0.3494781989424844,2.0640910347993406,0.9685367723442436,-25.83388883626047,1.048434596827453,3.0,0.1416921536447678,91.81304528541779,8.669847789802956,23.23291033298729
 0.3594994829791303,2.0736902881684736,0.9639072604965514,-25.74700582900437,1.078498448937391,3.000000000000011,0.14688351761914106,92.04586887886258,9.237098654099341,25.514969275028356
 0.3691688095491975,2.0832167904374854,0.9593311258708582,-25.657689305557952,1.1075064286475926,3.0000000000000058,0.15222193108218346,92.29258144920806,9.82260174110429,27.882507360118133
 0.3785138295327297,2.0926712877231375,0.9548082070261095,-25.565896895997057,1.1355414885981892,2.999999999999988,0.15771045888866692,92.55314403767935,10.427052671220295,30.33459664877292
 0.3875586658270987,2.1020545261421897,0.9503383425212498,-25.471585911553102,1.1626759974812961,3.000000000000006,0.1633521624311476,92.82751549842321,11.051123858140135,32.87038388959431
 0.3963245204502127,2.111367251811404,0.9459213709152248,-25.37471336639062,1.1889735613506383,3.000000000000006,0.16915009376542509,93.11565250500534,11.695468986050342,35.48907617113164
 0.4048301533044281,2.120610210847541,0.9415571307669788,-25.27523600113741,1.2144904599132844,2.9999999999999933,0.1751072896148506,93.41750955725227,12.36072631786522,38.1899287861567
 0.4130922643167503,2.1297841493673606,0.9372454606354577,-25.17311030810628,1.2392767929502508,2.9999999999999933,0.18122676507942345,93.73303898843618,13.047521083422085,40.972234844111846
 0.4211258017993479,2.1388898134876246,0.932986199079606,-25.068292558427625,1.2633774053980438,3.0000000000000138,0.1875115060029692,94.06219097280214,13.75646717900295,43.835316278504955
 0.4289442137495795,2.1479279493250933,0.9287791846583693,-24.960738831042338,1.2868326412487385,3.0,0.19396446194926767,94.40491353343619,14.488168297892264,46.77851597745959
 0.4365596545046578,2.1568993029965275,0.9246242559306921,-24.850405043720137,1.3096789635139734,2.999999999999993,0.20058853782927188,94.76115255047301,15.243218616294905,49.80119082576501
 0.44398315609245337,2.1658046206186876,0.92052125145552,-24.737246986118954,1.33194946827736,2.999999999999985,0.20738658566255674,95.13085176964219,16.022203098921825,52.90270549180519
 0.45122477139261025,2.174644648308335,0.9164700097917979,-24.621220355015588,1.3536743141778307,3.0,0.2143613949313748,95.51395281115134,16.825697495960192,56.082426827176405
 0.45829369458623836,2.183420132182231,0.9124703694984708,-24.50228079173742,1.374881083758715,3.000000000000008,0.2215156836923342,95.91039517890492,17.654268064431733,59.339718773109695
 0.46519836315602153,2.1921318183571343,0.908522169134484,-24.38038392191041,1.3955950894680647,3.000000000000008,0.2288520876995348,96.32011627005738,18.508471058962453,62.67393768810147
